,overnight_mom_20,overnight_mom_200,sharpe_20,rtn_10,sharpe_10,intraday_mom_10,mk_rto_20,rtn2md_10,overnight_mom_10,posi_40,std_200,overnight_mom_20_0,overnight_mom_20_1,overnight_mom_20_2,overnight_mom_20_3,overnight_mom_20_4,overnight_mom_20_5,overnight_mom_20_6,overnight_mom_20_7,overnight_mom_20_8,overnight_mom_20_9,overnight_mom_200_0,overnight_mom_200_1,overnight_mom_200_2,overnight_mom_200_3,overnight_mom_200_4,overnight_mom_200_5,overnight_mom_200_6,overnight_mom_200_7,overnight_mom_200_8,overnight_mom_200_9,sharpe_20_0,sharpe_20_1,sharpe_20_2,sharpe_20_3,sharpe_20_4,sharpe_20_5,sharpe_20_6,sharpe_20_7,sharpe_20_8,sharpe_20_9,rtn_10_0,rtn_10_1,rtn_10_2,rtn_10_3,rtn_10_4,rtn_10_5,rtn_10_6,rtn_10_7,rtn_10_8,rtn_10_9,sharpe_10_0,sharpe_10_1,sharpe_10_2,sharpe_10_3,sharpe_10_4,sharpe_10_5,sharpe_10_6,sharpe_10_7,sharpe_10_8,sharpe_10_9,intraday_mom_10_0,intraday_mom_10_1,intraday_mom_10_2,intraday_mom_10_3,intraday_mom_10_4,intraday_mom_10_5,intraday_mom_10_6,intraday_mom_10_7,intraday_mom_10_8,intraday_mom_10_9,mk_rto_20_0,mk_rto_20_1,mk_rto_20_2,mk_rto_20_3,mk_rto_20_4,mk_rto_20_5,mk_rto_20_6,mk_rto_20_7,mk_rto_20_8,mk_rto_20_9,rtn2md_10_0,rtn2md_10_1,rtn2md_10_2,rtn2md_10_3,rtn2md_10_4,rtn2md_10_5,rtn2md_10_6,rtn2md_10_7,rtn2md_10_8,rtn2md_10_9,overnight_mom_10_0,overnight_mom_10_1,overnight_mom_10_2,overnight_mom_10_3,overnight_mom_10_4,overnight_mom_10_5,overnight_mom_10_6,overnight_mom_10_7,overnight_mom_10_8,overnight_mom_10_9,posi_40_0,posi_40_1,posi_40_2,posi_40_3,posi_40_4,posi_40_5,posi_40_6,posi_40_7,posi_40_8,posi_40_9,std_200_0,std_200_1,std_200_2,std_200_3,std_200_4,std_200_5,std_200_6,std_200_7,std_200_8,std_200_9,dm_overnight_mom_20,dm_overnight_mom_200,dm_sharpe_20,dm_rtn_10,dm_sharpe_10,dm_intraday_mom_10,dm_mk_rto_20,dm_rtn2md_10,dm_overnight_mom_10,dm_posi_40,dm_std_200,dm_overnight_mom_20_0,dm_overnight_mom_20_1,dm_overnight_mom_20_2,dm_overnight_mom_20_3,dm_overnight_mom_20_4,dm_overnight_mom_200_0,dm_overnight_mom_200_1,dm_overnight_mom_200_2,dm_overnight_mom_200_3,dm_overnight_mom_200_4,dm_sharpe_20_0,dm_sharpe_20_1,dm_sharpe_20_2,dm_sharpe_20_3,dm_sharpe_20_4,dm_rtn_10_0,dm_rtn_10_1,dm_rtn_10_2,dm_rtn_10_3,dm_sharpe_10_0,dm_sharpe_10_1,dm_sharpe_10_2,dm_sharpe_10_3,dm_intraday_mom_10_0,dm_intraday_mom_10_1,dm_intraday_mom_10_2,dm_intraday_mom_10_3,dm_intraday_mom_10_4,dm_mk_rto_20_0,dm_mk_rto_20_1,dm_mk_rto_20_2,dm_mk_rto_20_3,dm_mk_rto_20_4,dm_rtn2md_10_0,dm_rtn2md_10_1,dm_rtn2md_10_2,dm_rtn2md_10_3,dm_overnight_mom_10_0,dm_overnight_mom_10_1,dm_overnight_mom_10_2,dm_overnight_mom_10_3,dm_overnight_mom_10_4,dm_posi_40_0,dm_posi_40_1,dm_posi_40_2,dm_posi_40_3,dm_posi_40_4,dm_std_200_0,dm_std_200_1,dm_std_200_2,dm_std_200_3,dm_std_200_4,dm_rtn_10_4,dm_sharpe_10_4,dm_rtn2md_10_4,label_3D
overnight_mom_200,0.28573651694871627,1.0,-0.24095302541221061,-0.15771182837418,-0.14669194475327343,-0.19108141367819628,-0.23326740432772475,-0.12131677238123209,0.18614555564280816,-0.2883385491459702,-0.23732982524476412,-0.1582129749078123,-0.1193989498319509,-0.08548288767231506,-0.08245067972665163,-0.0186556568324736,0.023228000017462128,0.03913558242979852,0.06325885521927516,0.11126084112184927,0.19077679118906768,-0.5883118626996299,-0.4259351150487311,-0.3213549230390568,-0.2299796585776336,-0.07893339742036011,0.05622280170750487,0.14687738360285665,0.26783637239110314,0.43632489024547516,0.6210339369763649,0.18802010187407622,0.07691068037720386,0.08565475029441316,0.05027188631503051,-0.021469021947460004,-0.08711298103962838,-0.04791099026622578,-0.05662964210176204,-0.09343629213348521,-0.09315803446080662,-0.017538006610177827,0.09977437881296189,0.06703606335840942,0.04455176342304602,0.009420145647018503,0.011765418767579429,0.022660558520977023,0.0041332319315876016,-0.09263399877465399,-0.14285861690963314,0.09763142147288485,0.08835807283652002,0.05249601318100581,0.0021279529920483504,-0.02029311283051199,-0.03180808685412782,-0.033258734905425955,-0.051416707080354104,-0.07120935019564686,-0.052243478300682676,0.0646301546899356,0.09656424796775645,0.0618761577435118,0.020365852132185988,0.011049877440389488,0.008610837414128651,-0.022350207680348233,-0.04490871284023914,-0.066073347767347,-0.13498552222487303,0.16896804092699422,0.09481026781180008,0.09392241412368273,0.043488469014649575,-0.021058376582470867,-0.07692147521392906,-0.04434662174498789,-0.08940938489990341,-0.10671110276280436,-0.0648726170312697,0.08207482043099354,0.11294172741218118,0.07553358849378602,-0.020115881416450578,-0.0031537518826438606,-0.03774064849392612,-0.03067872101613639,-0.05263987432541804,-0.06676701044560508,-0.036806603113376295,-0.12734405474706026,-0.07739129654500408,-0.04734547151878956,-0.015412298700099915,-0.01704672076620289,0.003913478985174408,0.06894906080705422,0.03285485554861178,0.05917952253331928,0.13273805876025735,0.16043281840838633,0.17734005548433354,0.12798290676498714,0.08074501856059445,0.025634201239996917,-0.07472005731447867,-0.07927433530943757,-0.1113536305074029,-0.126276072433778,-0.14984301288022217,0.03010649659428847,-0.023977730352089933,0.04357565883747176,0.1299419401241218,0.06679327560850278,0.04271724123955181,-0.10537879613526523,-0.03239445453520202,0.09685762337729607,-0.22176875321899028,0.27855930676854185,0.9711775025759909,-0.2282231736610412,-0.16150301713352752,-0.13900843700476972,-0.19132294943483677,-0.21757828777566687,-0.11267502549413388,0.18424203927305557,-0.2860512702535785,-0.20931711231054012,-0.17745325280760385,-0.1295630010666779,0.021219797556069387,0.11828407393000129,0.141924927181211,-0.6113800854149514,-0.4244591162718652,-0.16180752306127844,0.23853170592887105,0.7068290010034874,0.21982513416755206,0.03734559566830573,-0.07579195312577539,-0.06369453933550781,-0.11007482405734012,0.020579316551681676,0.10583738017500581,0.03190264492596326,-0.10377644013129113,0.09097827170877694,0.05571231298070283,-0.003304483377486685,-0.051344857513855396,0.09957033371199542,0.06442784687108151,0.03026448392729223,-0.10332064078444327,-0.13061982323570404,0.1951405545989635,0.05192020620554266,-0.05891867626419437,-0.07580019318300563,-0.09591319468504492,0.12112484142602285,-0.04269059299660846,-0.06601097245866253,-0.02915675930262465,-0.14497809925691188,-0.06937510322636656,0.031047448383958093,0.12056866396684185,0.035894562891825924,0.23743848841034576,0.05314265185084397,-0.005173284289388419,-0.11429318799434428,-0.1724296852229167,0.04642058943868698,0.15189948044547188,-0.049027311038604623,0.11125283780286445,-0.3159556066710039,-0.11173868896318576,-0.08951128764670746,-0.03002984347935424,-0.0677792060886192
dm_overnight_mom_200,0.2678212838563048,0.9711775025759909,-0.2250670383984612,-0.1560618885935989,-0.142732816013093,-0.1801772084341337,-0.21702582313651383,-0.1127185150736745,0.17941645108851417,-0.27312071822334794,-0.24170706266641762,-0.15225000661222546,-0.1048761845317705,-0.077329071507813,-0.08023784126060919,-0.021591510426742955,0.024491763750087988,0.03700778250845901,0.05746033932457325,0.1043526580743002,0.18241598253268246,-0.5288600786023854,-0.45625020468033256,-0.3431690945590974,-0.24395528497525856,-0.08893485518108979,0.053536897562790974,0.13919416211218935,0.29401431265120415,0.4470829207784811,0.5981519479166386,0.1924236699581459,0.06690037944502022,0.08121448291992141,0.05237512120147979,-0.02967926882200202,-0.09198205346324632,-0.04998209161545095,-0.06297361727568272,-0.08069143302569654,-0.07416053552119145,-0.008375371106816232,0.09677806863947219,0.05283610535699916,0.041644565307515764,0.011342972288866679,0.014786457387009773,0.03142282728101915,0.00392725836577864,-0.09123488120298379,-0.1419251162351578,0.10214481471572273,0.08194004728878114,0.04709598400516087,0.0023394733099274746,-0.024323307807670076,-0.01940097196899858,-0.028206624763193175,-0.04917268038083092,-0.07935665196886749,-0.05046394166784794,0.05569584925179012,0.09451754041551115,0.05981641342818335,0.014761828159867636,0.006846067777857834,0.01483800900490297,-0.02307799961708042,-0.034550560329357334,-0.056414985434901685,-0.13076443495067547,0.17629974200956186,0.08469138269134094,0.09207927489275838,0.045021991969237785,-0.03135929146587238,-0.0825585724909069,-0.04241361568036005,-0.09679670312380151,-0.09719463814934731,-0.04696692330679012,0.08487895686730186,0.1047702321968751,0.07069478488462023,-0.02348212093188649,-0.0018621589642778787,-0.03221802237855946,-0.019846713759464382,-0.048691352966814,-0.0693295418829534,-0.03958727152847403,-0.12202571499688435,-0.07959552704925105,-0.0407946595820658,-0.0087671571629097,-0.0185075438587664,0.006288325431193434,0.07072355179921723,0.031133199801023418,0.04447732944157355,0.12937712589920264,0.15996289180069806,0.15754911733994842,0.12212317596825267,0.08102101027984608,0.02361604834372351,-0.06957620939110876,-0.07513739352678775,-0.10871895872430697,-0.12476562877934848,-0.13912225329612496,0.041335178463421364,-0.015510501313534365,0.04723500626738025,0.14326823260776023,0.06060449010948663,0.03942033010915317,-0.11661043034753744,-0.05596368356559891,0.07790263718742105,-0.19673341402875813,0.2632411953833971,1.0,-0.21048739398402672,-0.15941216972516395,-0.13341065280020825,-0.1810135362897369,-0.20195389812363235,-0.10573489997516679,0.17865643080485044,-0.27013807609589374,-0.21177913457385414,-0.16540241366120007,-0.12345901292309747,0.013771587410122818,0.11653871585643312,0.13689774965037002,-0.5773573425278659,-0.4865949630972604,-0.16879718972953126,0.2612921704617433,0.7268607604374029,0.2176310646534432,0.026193801460630883,-0.08307175151947391,-0.04971436053901459,-0.09792751060384443,0.029979850295497615,0.09705737856459873,0.02557020061434526,-0.09877481548196251,0.09379737023308,0.04616390013639973,-0.0005741241892075228,-0.04425220482087497,0.09251076895992846,0.061485253002570454,0.028147327486473275,-0.09330262256821965,-0.12877560972036858,0.19749926254388364,0.03714217514867252,-0.06481411906290427,-0.0638843200242715,-0.0828373636485375,0.11039326492583475,-0.031245423146617036,-0.06047433505616966,-0.033383420633862536,-0.14294612709337653,-0.06208317123086272,0.028178966275049986,0.10503696897859444,0.04285812393152056,0.22380022892619797,0.0486422046991693,0.00178528801618427,-0.11547912059576833,-0.1584510655547233,0.05581044150728696,0.15475593400460022,-0.06994985778444414,0.10621566283458983,-0.300843315971421,-0.10746317307989135,-0.08732786896147957,-0.031502418285560885,-0.060248674956140794
overnight_mom_10_6,0.12255465471908146,0.06894906080705422,-0.13091929066287386,-0.11915233457964879,-0.11694611017100463,-0.11150130376026308,-0.13766259807925474,-0.14939265852593728,0.1334885299714491,-0.1213760343312706,-0.07928971320327025,-0.09736438174902061,-0.10726779622080854,-0.07800336332399747,-0.019978920788048495,0.032423052641534264,0.07238579405700554,0.09313095229769422,0.04140193213724913,0.03468256274462306,0.042643519804894746,-0.06774235564294673,-0.00638778108351078,-0.004345839448574278,-0.0447770200458836,-0.017206605091517384,0.01163050534352985,0.021531442652999232,0.04352600101368443,0.05867064190424718,0.0070239194225529215,0.03783794794285395,-0.0031110771945531083,0.03291233823190375,0.040487364911315354,0.07297330023787414,0.06709892865484123,0.009020551648138371,-0.04109806940021529,-0.09849014198752276,-0.12082176387847186,-0.030804599852209333,-0.08049502084547773,-0.026652187479340474,0.14472280374173577,0.2272515797145712,0.19921359024149857,0.0004078099924325286,-0.10946105212586232,-0.1462407372975004,-0.180551946998829,-0.03072310360934946,-0.03145121608255559,0.019127603865298576,0.12019467952606626,0.14711862606382256,0.10377223651832894,-0.011582984631507545,-0.0747914763221429,-0.10615314033100023,-0.15904226604360677,-0.039691384170417995,-0.07518373518693024,-0.006971028323634847,0.10546185859050121,0.22250751693183826,0.15670761341415257,0.014879318858375679,-0.09874958007203159,-0.15009828435979425,-0.17142279477189357,0.058456569072710685,0.010093640884555707,0.029857379488660792,0.05354146526906944,0.040947282408012,0.08865148253594494,0.012143269264930387,-0.042303272483027815,-0.09606436106922861,-0.12536428319659412,-0.03714707148040874,-0.03340428944635764,0.0012280118899423498,0.09916041805415643,0.14130823962701003,0.09993624123890925,0.0015952129690110014,-0.0701406617052616,-0.10663482410881628,-0.15155128744786278,-0.12325923644013169,-0.14314486580786917,-0.15883639082957984,-0.15827940899770598,-0.1316892636020487,-0.011728056903053966,1.0,-0.00013368545446133332,-0.12087400579325082,-0.12009827963757465,-0.011067432375560744,0.04907507805650214,0.03849354367807766,0.08460831854934732,0.04769124359090175,0.029478757337370466,0.014841240389172684,-0.05776791381603137,-0.08194920381280528,-0.09703481277137546,-0.01650334352165339,0.00944531637313944,-0.0022015794177868042,0.08640111661798794,0.04028986817226121,0.037733111162449845,0.04419777596861775,-0.046006200952996075,-0.07780374301494418,-0.06337439498768799,0.11593360958877659,0.07072355179921723,-0.13154480509421557,-0.12126201681791894,-0.11423898804834753,-0.11051805964893122,-0.1339584418884913,-0.15796022396484127,0.13746370601625837,-0.12664533256080937,-0.08329909543524623,-0.13066152388431443,-0.016047465684433035,0.04721103088863657,0.05406125531346284,0.019763955381857663,-0.06770499065427271,-0.01758516940495919,-0.008144227427927914,0.07217203932531518,0.011254529435632958,0.05194010513410838,0.055224728001653366,0.036037935050653794,-0.055683215902632255,-0.11751766541627674,-0.03659688482890199,0.069918464923077,0.10601691040478546,-0.08134318235902556,-0.027422020029759197,0.08713818287557017,0.07435876573834914,-0.0691935717421467,-0.04280275765535703,0.047903911950312524,0.13933005586343106,-0.08863751481207521,-0.14289386411196248,0.05344793391942588,0.0697027630890809,0.024490215461167416,-0.046866201633962296,-0.12131343916713587,0.09518902346381646,0.019684416992517318,-0.06517374144552388,-0.09475450626267379,-0.1729787036545982,-0.09538048407447534,0.21298117635718444,0.03304763860280808,-0.05073198561650034,0.04558990819300013,0.08507484446724026,0.0008161282664835817,-0.057749947157332705,-0.09692354892233711,0.02268241923675463,0.06846624154322628,0.0037013913672627155,-0.050853821077477795,-0.06676297784309919,-0.14868064217834384,-0.13777845017885626,-0.07670208787947337,-0.0581111558670112
overnight_mom_20_3,-0.1631178566457716,-0.08245067972665163,0.16399938147084242,0.08020432896781285,0.07815680959834935,0.08645201665331995,0.1635463195967874,0.03612152920208684,-0.09086979307357171,0.14224456406427421,-0.039740442693573484,-0.11485770302078781,-0.06865475240937785,0.041431025949146535,1.0,-0.0009407514972411942,-0.13135568935948685,-0.15069247417595333,-0.16189268526399678,-0.16311582276873016,-0.15403089976276796,-0.020624578751445074,0.029634158855023303,0.10679502018143715,0.0015818908547706597,0.024524414160675714,0.0111083757197732,-0.03606101125073886,-0.015666587197220767,-0.051472914627628055,-0.07744286555706686,-0.07712857849497604,-0.13185412578428402,-0.14675409739899212,-0.09761093913645684,-0.05808611389642158,0.015107734375163582,0.1077757255774707,0.2224681495852873,0.13729682565480442,0.021278334885344065,-0.04169043292010072,-0.07210681254185518,-0.04782192957778779,-0.03255444307620115,-0.010627386430428182,0.0032463176097460877,0.03642172532437234,0.0358016327051714,0.04163654604329554,0.046942140484158595,-0.057098267165686396,-0.0599833923210024,-0.05809432913525761,-0.012923028190808325,-0.02679409208239424,0.05127745167364778,0.06039926978978158,0.027413305850194806,0.021391717116131703,0.06211509080637996,-0.07632865692363495,-0.07891816167307039,-0.0838173453601887,-0.028854315802753168,0.02402317505274272,0.05299740925691889,0.05366826182305772,0.058237283745407514,0.09075134006406199,-0.027584976981627207,-0.07727012918536859,-0.13020775827794234,-0.14184370569692406,-0.10177776768198976,-0.05842151299405087,0.004671029958310566,0.10787246275600103,0.2102001589979746,0.14769909996285022,0.011651489224425392,-0.05588699731957864,-0.06069353124553079,-0.047606268319045554,-0.028413455616750266,-0.013734001617385538,0.017214541496763856,0.02403933175743209,0.09241069622119101,0.01095237432925647,0.04298820787897326,-0.051559899549056674,0.03982930105718136,0.09707623349812222,0.11218154106966588,0.026940784103849664,0.011397784318433928,-0.019978920788048495,-0.031225140235946088,-0.0633792209334649,-0.10587885774511104,-0.08018614772938228,-0.11134782800735293,-0.0813137076592351,-0.06017233530315593,-0.047384069281314126,0.01956548321875595,0.03990776841692904,0.1959766930608143,0.07778173601442863,0.026246957961769995,0.0918168112922906,-0.011261783600290148,-0.042560955015376156,-0.01807253990257406,0.005030543763514729,-0.01028673272585903,0.04645480608973182,-0.012950687143206052,-0.03162357028028245,-0.03024634942181206,-0.1809975947338672,-0.08023784126060919,0.1727642325901598,0.09343411534023487,0.07846712516970454,0.08794782593272236,0.17118426072008486,0.036031816787893675,-0.10849181492809837,0.14927945200347575,-0.021898185756484806,-0.08755200592359967,0.27856433903084826,-0.0026003271665852885,-0.1563308197036946,-0.09999704944000377,-0.02408507932756298,0.05102165778443126,0.11439139821832638,-0.06231663583326997,-0.08092722680184095,-0.12745749911115883,-0.10233234748072093,0.049770463708686506,0.17653381809452587,-0.019751688538898412,-0.06825308224247742,-0.029872931567215055,0.013466810394518617,0.031802470897752504,-0.05788226936300706,-0.037648263692718356,0.026814610706548208,0.03658208595322105,-0.09035067082321484,-0.04538932151325369,0.04071830790800462,0.058266109701494644,-0.007288117873024282,-0.12215459676509904,-0.11228557079665243,0.05483370393426324,0.16165064438984922,-0.011047309745225897,-0.046161330870098057,0.024019968397981126,0.0060457173519985466,0.006603759001301341,0.009109189908256467,0.08755151600057978,-0.0033847023807869006,-0.07589492288832256,-0.0673050368673231,-0.12877869787014287,-0.03858643540584753,0.0010622351608702897,0.1400607731145356,0.021579127613164807,0.010196392939243435,-0.000381813045973373,0.023970360823894553,-0.012645558687310947,-0.021032349119008732,0.03943011296129784,0.011973691274361578,0.025437263322789585,-0.05648893252902622
overnight_mom_200_6,-0.02921046148906778,0.14687738360285665,0.0055040802597037496,-0.0005048901594695032,-0.007424311245675353,0.042585996744854526,0.005658991729421738,-0.023839933598153364,-0.018540073446838758,0.0009348411224337329,-0.14932346542814426,0.01758848023718632,0.012965700085778253,-0.06298305244992962,-0.03606101125073886,0.04650441406737497,0.004943702624867759,0.05371435445627364,0.059354596000433066,-0.045570662697094096,-0.0485848891172467,-0.11150765861322523,-0.13555366362750793,-0.16179007096228523,-0.16227300538276818,-0.12416707313253988,-0.01227762147579858,1.0,0.015970552511734418,-0.08841799688785645,-0.13917263196968266,-0.010899074669833876,-0.059082926341688775,0.007255703951525433,-0.01458218112596093,0.01010271462857085,0.04487178109164254,0.012518447146650357,0.011426164073105342,-0.03241148713186828,0.004416042833580755,-0.016645941595419076,-0.009293647885279897,-0.0006160599692396101,0.013583539666078464,0.025197548260823013,0.014864735375065575,0.02442705450725545,0.006020469067165297,-0.04360225825444957,-0.033156927213044585,0.02654700232622826,-0.002712933253835675,-0.013534451406483992,0.018627075124389623,-0.03149540081440435,-0.01672245148167296,0.014020094890203024,0.0018774951269675873,0.004595521056687743,-0.0019620578775141548,-0.0318824576801674,-0.011115120606386175,-0.012753125068966765,-0.04115737958874743,0.030183149428522443,0.01832803399476307,0.02153839728264091,0.020072030699532825,-0.0067312232259224775,-0.005116686199229532,-0.00992859588223095,-0.05310873340272276,0.03249561068299258,-0.03423692858164194,0.02235439645816335,0.025688169228330244,0.02242294951771147,-0.007247065753022272,-0.025003536654683585,0.010942598924383965,0.01696930142601179,0.010327238607334721,-0.0034521535723688952,-0.004375581186255251,-0.006848943729163482,-0.011947514633324791,-0.005566867560900824,-0.0008060842254507495,-0.009119402432645647,0.01763647142891538,0.008001923745627356,-0.015789635786834948,-0.03582916996767539,0.022056028172414956,0.011131123565554183,0.01800382793486571,0.021531442652999232,-0.017602104879022067,0.02408347704016312,-0.05058034101625911,-0.024719106746849868,-0.006012460054298631,-0.03539078201360617,0.0073984720628622515,0.0329810956135939,0.031176046099377408,0.03735195222100652,0.0014330701064595999,-0.013185883204633589,-0.02570229106065119,0.006789502188298169,-0.04720654169581048,0.22883732950859342,0.1576736272209306,0.0810609725296011,-0.09161437393584201,-0.10531135877189524,-0.08501949362073674,-0.0811302297416025,-0.07109855992237686,-0.030857753589136793,0.13919416211218935,0.007441339207604247,-0.002264040893531927,-0.014102895083141173,0.03646432002130487,0.00023801745409305632,-0.017955194480863995,-0.02023790778570352,0.0005845968325820743,-0.13765022143043062,0.022862603624374676,-0.0018041863452188456,0.0013809609116540598,0.00048433172691632846,-0.03846580059606164,-0.11893179956799023,-0.15141471193947895,-0.013063079252467115,0.33026704765685744,-0.12747309278218635,-0.010370003909629855,0.010051948754364368,-0.01697502651434794,0.006050810154664749,0.007157672354778481,-0.01973148639699291,-0.02800707458926126,0.03730725716025891,-0.020848866327032575,0.002332985308823396,0.008671446893220582,0.007110995104622135,0.013373518376067548,-0.027273064389161696,-0.014096172587993503,-0.0013449311217160632,-0.006467340368966022,0.03025112076794413,-0.004985011762479433,0.006866608494633027,-0.0031330127297480945,0.0022698564212981164,-0.002801227645890365,-0.0032178562395323027,0.03732800040551874,-0.02701962567618074,-0.013876933838478439,0.013396032087999707,-0.016045463502513554,0.015698195910805273,-0.013494026638748777,-0.031261196450968615,-0.04712075063009626,0.051313932696684654,0.04368073512629844,-0.012779901996122021,-0.03383963698023467,0.08962874076989726,0.09849041752266612,-0.11287672272956208,-0.06128756583970488,-0.05465601366538656,-0.0005613348229796238,-0.03416572486299045,0.004086686561021435,-0.054271968941404965
dm_std_200_1,-0.014771552205287617,0.15189948044547188,0.05126846810358647,0.0334969995326049,0.029619055125182227,0.0010606416269854542,0.0425292711873752,0.004580132068560011,-0.01866804334135028,0.02563032535352062,-0.28336773033557233,-0.06042191667455384,-0.06468109944228523,-0.004197050547365008,-0.000381813045973373,0.08033625151723482,0.04538611171184578,0.06850817221996851,-0.04656458476816162,-0.019222460001927923,-0.03149068682605865,-0.10561881130058258,-0.14116308710160197,-0.15798300383039507,0.10263166717913565,-0.050758892497325514,0.10092111927922427,0.09849041752266612,0.02065891631423385,0.06940861437824644,0.054326447494342456,-0.07336576860782353,-0.016335292035227007,0.003083023965476771,0.007347196643893236,-0.0030718745064609847,-0.033149021437291,0.023427204154758803,0.08561371041192971,0.009366990679275688,0.009627335671529468,-0.11456396957166438,-0.049004339145259104,-0.05385431006340475,0.03103064459707664,0.0638329856591154,0.06637432597863693,0.06808040312186588,0.05742095069138423,-0.026014563616614143,-0.06466194148736472,-0.0535312621398694,-0.061627643081101226,-0.04032437446481929,0.04830837427684401,0.03732054662674368,0.005118806427034306,0.019907796485514696,0.00326511948703995,0.013298640089596433,0.013932181778495874,-0.06716874219027322,-0.020363975283541585,-0.045213946130773,0.0442663474182738,0.06087376648024684,0.06801583180740603,0.014716076320603807,0.02833576321026932,-0.03648863999437994,-0.08593779172296515,-0.060383044313884034,-0.008920335831586811,0.020614539546694493,-0.01754570744330676,-0.011865367062150477,-0.026160499934924263,0.02644738820833017,0.06678544730435465,0.02485054160582795,0.008387058604597116,-0.07336657693258397,-0.025035962681700386,-0.032952634736386086,0.012963290869571573,0.04290316402438359,0.01119514187616421,0.018602322693644282,0.01593973262844593,0.017330973638172185,0.007822577568740555,-0.06222246387656762,-0.05426138299265836,-0.04165914511361955,0.04367389061940434,0.08098747167745783,0.07437594599935891,0.06846624154322628,-0.01683997770896293,-0.04742136659735109,-0.07605483864353625,-0.02392765692157916,-0.04793944791724539,0.015769770192690095,0.005089637671055276,-0.02040731474294478,-0.03126529192252446,0.033016013595858186,0.041109526204144355,-0.0021760878696354233,0.006323809563353718,-0.16257408267126158,-0.18961808669000615,-0.07436547605295633,0.46513714411513557,0.5601590149161912,0.449352480081331,-0.17143380483970022,-0.25505424301808066,-0.268076144281306,-0.25808402823102633,-0.021143723538484982,0.15475593400460022,0.0432144204341368,0.03663176056622869,0.031254506353350225,-0.006170815856843128,0.030286972130949504,0.007104434309171963,-0.023212499171494934,0.03195998190148361,-0.2510798865615844,-0.060565796485370374,0.04546209257519828,0.03596114109455827,-0.007534201391788542,-0.07150627126706867,-0.10016110145614567,-0.15182063564345585,0.018291372183528186,0.13506405571610114,0.014386725709337491,-0.03897882303247185,-0.009079315703469974,-0.002436574448640858,0.03461361537986856,-0.004601127396729202,-0.10556233870357125,0.01000622873005136,0.0601353347427521,-0.024492864294502346,-0.06834217987650028,0.005337162324569807,0.028297588423382702,0.022656834610491377,-0.06660793527910075,0.01891342461446505,0.046276869207405036,-0.019695529778714246,-0.043559286064868905,-0.037212083207045867,0.01764725156080315,-0.02349442110446864,0.03690625010348921,-0.00875673942598255,-0.028195978675583596,0.03283115237440539,-0.027234512085148255,0.031239564085785883,-0.05821428630433742,-0.007571919400430713,0.08739938386070488,-0.015296098014899626,-0.09718457973628511,-0.04040507299418414,-0.015360803271588973,0.02450727592096847,0.0503652898949578,-0.02636118219361627,-0.34485114436858394,1.0,-0.28889790263688153,-0.22946694374789572,-0.21235791008077295,-0.02633224155522481,-0.038798456179038356,-0.010961968355961613,-0.050234731344162196
