overnight_mom_20_1,-0.07860469
dm_intraday_mom_10,-0.079622105
intraday_mom_10_1,-0.080905534
sharpe_10_2,-0.081412986
overnight_mom_20_6,-0.08163121
sharpe_10_0,-0.0820291
dm_rtn_10_4,-0.08760226
dm_overnight_mom_20,-0.08844215
dm_sharpe_10_3,-0.08852771
mk_rto_20_4,-0.08958288
dm_overnight_mom_10_1,-0.09239907
dm_rtn_10_3,-0.09347394
dm_posi_40,-0.097758375
dm_std_200_3,-0.098237865
rtn_10_7,-0.098606475
overnight_mom_10_8,-0.10052812
dm_std_200_0,-0.1038028
mk_rto_20_0,-0.10588154
rtn2md_10_8,-0.10657806
posi_40_6,-0.11370758
dm_overnight_mom_10,-0.13751754
